id_venda;cod_cliente;cod_produto;cod_marca;Des_Cliente;nom_produto;des_marca;Ano_venda;Mês_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota
2779;6;12;7;reginaldo rossi;borracha;tilibra;2015;10;15;15/10/2015;2;5,3;71
2920;6;12;7;reginaldo rossi;borracha;tilibra;2015;2;4;04/02/2015;3;5,3;91
3122;6;12;7;reginaldo rossi;borracha;tilibra;2014;5;9;09/05/2014;1;5,3;218
3171;6;12;7;reginaldo rossi;borracha;tilibra;2015;1;18;18/01/2015;2;5,3;1318
3338;6;12;7;reginaldo rossi;borracha;tilibra;2015;3;23;23/03/2015;2;5,3;282
3340;6;12;7;reginaldo rossi;borracha;tilibra;2014;7;27;27/07/2014;1;5,3;894
3811;6;12;7;reginaldo rossi;borracha;tilibra;2014;10;24;24/10/2014;1;5,3;409
4249;6;12;7;reginaldo rossi;borracha;tilibra;2015;11;3;03/11/2015;3;5,3;1000
4716;6;12;7;reginaldo rossi;borracha;tilibra;2015;3;26;26/03/2015;3;5,3;1060
4886;6;12;7;reginaldo rossi;borracha;tilibra;2015;12;24;24/12/2015;3;5,3;535
4956;6;12;7;reginaldo rossi;borracha;tilibra;2014;10;15;15/10/2014;2;5,3;632
5244;6;12;7;reginaldo rossi;borracha;tilibra;2015;2;10;10/02/2015;2;5,3;1059
5503;6;12;7;reginaldo rossi;borracha;tilibra;2015;4;12;12/04/2015;1;5,3;716
5669;6;12;7;reginaldo rossi;borracha;tilibra;2014;6;19;19/06/2014;2;5,3;50
5695;6;12;7;reginaldo rossi;borracha;tilibra;2015;6;7;07/06/2015;1;5,3;670
5900;6;12;7;reginaldo rossi;borracha;tilibra;2014;1;21;21/01/2014;1;5,3;143
5945;6;12;7;reginaldo rossi;borracha;tilibra;2014;8;5;05/08/2014;3;5,3;1109
6051;6;12;7;reginaldo rossi;borracha;tilibra;2015;4;22;22/04/2015;3;5,3;1260
6297;6;12;7;reginaldo rossi;borracha;tilibra;2014;11;17;17/11/2014;2;5,3;167
6565;6;12;7;reginaldo rossi;borracha;tilibra;2015;5;12;12/05/2015;1;5,3;710
6696;6;12;7;reginaldo rossi;borracha;tilibra;2014;1;3;03/01/2014;1;5,3;1040
6827;6;12;7;reginaldo rossi;borracha;tilibra;2014;4;3;03/04/2014;2;5,3;915
6922;6;12;7;reginaldo rossi;borracha;tilibra;2015;9;2;02/09/2015;3;5,3;1013
6989;6;12;7;reginaldo rossi;borracha;tilibra;2015;1;13;13/01/2015;2;5,3;1459
7076;6;12;7;reginaldo rossi;borracha;tilibra;2014;3;14;14/03/2014;2;5,3;497
7503;6;12;7;reginaldo rossi;borracha;tilibra;2014;3;19;19/03/2014;1;5,3;217
7587;6;12;7;reginaldo rossi;borracha;tilibra;2015;5;28;28/05/2015;2;5,3;1071
8051;6;12;7;reginaldo rossi;borracha;tilibra;2014;6;4;04/06/2014;1;5,3;1097
8092;6;12;7;reginaldo rossi;borracha;tilibra;2015;12;12;12/12/2015;1;5,3;129
8107;6;12;7;reginaldo rossi;borracha;tilibra;2014;2;14;14/02/2014;1;5,3;1227
8134;6;12;7;reginaldo rossi;borracha;tilibra;2015;3;1;01/03/2015;1;5,3;527
8203;6;12;7;reginaldo rossi;borracha;tilibra;2014;11;1;01/11/2014;2;5,3;1427
8216;6;12;7;reginaldo rossi;borracha;tilibra;2015;11;6;06/11/2015;1;5,3;366
8342;6;12;7;reginaldo rossi;borracha;tilibra;2015;12;26;26/12/2015;3;5,3;282
8943;6;12;7;reginaldo rossi;borracha;tilibra;2015;4;4;04/04/2015;3;5,3;1377
9018;6;12;7;reginaldo rossi;borracha;tilibra;2014;10;21;21/10/2014;2;5,3;1282
9110;6;12;7;reginaldo rossi;borracha;tilibra;2015;2;16;16/02/2015;2;5,3;301
9355;6;12;7;reginaldo rossi;borracha;tilibra;2015;7;27;27/07/2015;1;5,3;628
9690;6;12;7;reginaldo rossi;borracha;tilibra;2015;10;6;06/10/2015;3;5,3;431
9719;6;12;7;reginaldo rossi;borracha;tilibra;2014;10;25;25/10/2014;3;5,3;499
9750;6;12;7;reginaldo rossi;borracha;tilibra;2014;10;18;18/10/2014;2;5,3;1469
9880;6;12;7;reginaldo rossi;borracha;tilibra;2014;7;13;13/07/2014;1;5,3;390
10359;6;12;7;reginaldo rossi;borracha;tilibra;2014;2;23;23/02/2014;1;5,3;397
57;1;13;7;joão do pulo;estojo;tilibra;2014;8;1;01/08/2014;3;3,2;264
63;1;13;7;joão do pulo;estojo;tilibra;2015;2;18;18/02/2015;3;3,2;490
104;1;13;7;joão do pulo;estojo;tilibra;2014;10;3;03/10/2014;1;3,2;1428
399;1;13;7;joão do pulo;estojo;tilibra;2015;12;9;09/12/2015;2;3,2;1283
450;1;13;7;joão do pulo;estojo;tilibra;2015;1;20;20/01/2015;2;3,2;480
507;1;13;7;joão do pulo;estojo;tilibra;2014;1;9;09/01/2014;1;3,2;518
558;1;13;7;joão do pulo;estojo;tilibra;2015;12;1;01/12/2015;1;3,2;814
577;1;13;7;joão do pulo;estojo;tilibra;2014;6;6;06/06/2014;2;3,2;531
662;1;13;7;joão do pulo;estojo;tilibra;2014;11;26;26/11/2014;3;3,2;841
747;1;13;7;joão do pulo;estojo;tilibra;2014;11;13;13/11/2014;2;3,2;251
970;1;13;7;joão do pulo;estojo;tilibra;2014;11;3;03/11/2014;2;3,2;1483
1073;1;13;7;joão do pulo;estojo;tilibra;2014;12;15;15/12/2014;3;3,2;133
1230;1;13;7;joão do pulo;estojo;tilibra;2014;12;14;14/12/2014;1;3,2;810
1409;1;13;7;joão do pulo;estojo;tilibra;2014;5;12;12/05/2014;2;3,2;916
1457;1;13;7;joão do pulo;estojo;tilibra;2015;7;4;04/07/2015;3;3,2;1325
1760;1;13;7;joão do pulo;estojo;tilibra;2015;11;26;26/11/2015;2;3,2;285
1875;1;13;7;joão do pulo;estojo;tilibra;2015;3;18;18/03/2015;2;3,2;161
1990;1;13;7;joão do pulo;estojo;tilibra;2015;4;7;07/04/2015;1;3,2;208
2036;1;13;7;joão do pulo;estojo;tilibra;2015;11;10;10/11/2015;3;3,2;385
2225;1;13;7;joão do pulo;estojo;tilibra;2014;7;23;23/07/2014;3;3,2;918
2409;1;13;7;joão do pulo;estojo;tilibra;2014;1;5;05/01/2014;1;3,2;1310
2415;1;13;7;joão do pulo;estojo;tilibra;2014;5;26;26/05/2014;3;3,2;1126
2433;1;13;7;joão do pulo;estojo;tilibra;2015;9;20;20/09/2015;2;3,2;348
2474;1;13;7;joão do pulo;estojo;tilibra;2014;11;20;20/11/2014;3;3,2;555
2569;1;13;7;joão do pulo;estojo;tilibra;2014;5;26;26/05/2014;3;3,2;1158
2570;1;13;7;joão do pulo;estojo;tilibra;2015;7;17;17/07/2015;2;3,2;302
2579;1;13;7;joão do pulo;estojo;tilibra;2014;9;20;20/09/2014;2;3,2;1193
3280;1;13;7;joão do pulo;estojo;tilibra;2015;1;18;18/01/2015;1;3,2;1080
3349;1;13;7;joão do pulo;estojo;tilibra;2015;8;22;22/08/2015;2;3,2;1471
3490;1;13;7;joão do pulo;estojo;tilibra;2015;12;14;14/12/2015;2;3,2;1451
3524;1;13;7;joão do pulo;estojo;tilibra;2014;2;1;01/02/2014;1;3,2;801
3557;1;13;7;joão do pulo;estojo;tilibra;2015;8;5;05/08/2015;3;3,2;377
3565;1;13;7;joão do pulo;estojo;tilibra;2015;8;5;05/08/2015;2;3,2;706
3704;1;13;7;joão do pulo;estojo;tilibra;2014;7;13;13/07/2014;1;3,2;1071
3856;1;13;7;joão do pulo;estojo;tilibra;2014;4;2;02/04/2014;1;3,2;1153
4037;1;13;7;joão do pulo;estojo;tilibra;2014;8;27;27/08/2014;3;3,2;1128
4165;1;13;7;joão do pulo;estojo;tilibra;2015;9;3;03/09/2015;3;3,2;154
4189;1;13;7;joão do pulo;estojo;tilibra;2014;8;15;15/08/2014;3;3,2;483
4199;1;13;7;joão do pulo;estojo;tilibra;2015;7;28;28/07/2015;2;3,2;416
4367;1;13;7;joão do pulo;estojo;tilibra;2015;8;22;22/08/2015;1;3,2;585
4499;1;13;7;joão do pulo;estojo;tilibra;2014;1;5;05/01/2014;1;3,2;105
4827;1;13;7;joão do pulo;estojo;tilibra;2014;8;18;18/08/2014;1;3,2;454
4922;1;13;7;joão do pulo;estojo;tilibra;2015;9;1;01/09/2015;1;3,2;166
4929;1;13;7;joão do pulo;estojo;tilibra;2014;9;18;18/09/2014;3;3,2;798
4990;1;13;7;joão do pulo;estojo;tilibra;2015;12;4;04/12/2015;2;3,2;374
5068;1;13;7;joão do pulo;estojo;tilibra;2015;12;12;12/12/2015;1;3,2;367
5184;1;13;7;joão do pulo;estojo;tilibra;2015;7;11;11/07/2015;3;3,2;822
5218;1;13;7;joão do pulo;estojo;tilibra;2014;8;24;24/08/2014;1;3,2;815
5250;1;13;7;joão do pulo;estojo;tilibra;2015;10;14;14/10/2015;2;3,2;232
5392;1;13;7;joão do pulo;estojo;tilibra;2015;10;11;11/10/2015;1;3,2;1176
5462;1;13;7;joão do pulo;estojo;tilibra;2015;4;19;19/04/2015;1;3,2;1092
5477;1;13;7;joão do pulo;estojo;tilibra;2015;4;10;10/04/2015;3;3,2;15
5719;1;13;7;joão do pulo;estojo;tilibra;2015;7;21;21/07/2015;3;3,2;69
5741;1;13;7;joão do pulo;estojo;tilibra;2014;10;21;21/10/2014;2;3,2;574
5895;1;13;7;joão do pulo;estojo;tilibra;2015;2;6;06/02/2015;1;3,2;490
5929;1;13;7;joão do pulo;estojo;tilibra;2014;11;12;12/11/2014;2;3,2;772
6026;1;13;7;joão do pulo;estojo;tilibra;2015;7;7;07/07/2015;2;3,2;795
6050;1;13;7;joão do pulo;estojo;tilibra;2014;5;19;19/05/2014;1;3,2;411
6111;1;13;7;joão do pulo;estojo;tilibra;2015;10;3;03/10/2015;1;3,2;1030
6346;1;13;7;joão do pulo;estojo;tilibra;2015;9;10;10/09/2015;1;3,2;780
6484;1;13;7;joão do pulo;estojo;tilibra;2014;3;22;22/03/2014;1;3,2;973
6741;1;13;7;joão do pulo;estojo;tilibra;2015;7;24;24/07/2015;3;3,2;1015
6804;1;13;7;joão do pulo;estojo;tilibra;2015;10;22;22/10/2015;2;3,2;441
7063;1;13;7;joão do pulo;estojo;tilibra;2014;3;4;04/03/2014;2;3,2;55
7147;1;13;7;joão do pulo;estojo;tilibra;2015;1;10;10/01/2015;2;3,2;346
7649;1;13;7;joão do pulo;estojo;tilibra;2014;4;1;01/04/2014;3;3,2;1349
8112;1;13;7;joão do pulo;estojo;tilibra;2015;11;11;11/11/2015;2;3,2;1191
8148;1;13;7;joão do pulo;estojo;tilibra;2014;4;24;24/04/2014;1;3,2;378
8355;1;13;7;joão do pulo;estojo;tilibra;2014;6;5;05/06/2014;2;3,2;71
8620;1;13;7;joão do pulo;estojo;tilibra;2014;11;27;27/11/2014;1;3,2;658
9115;1;13;7;joão do pulo;estojo;tilibra;2015;6;22;22/06/2015;3;3,2;984
9208;1;13;7;joão do pulo;estojo;tilibra;2014;11;10;10/11/2014;1;3,2;357
9428;1;13;7;joão do pulo;estojo;tilibra;2014;2;4;04/02/2014;2;3,2;433
9434;1;13;7;joão do pulo;estojo;tilibra;2015;6;6;06/06/2015;3;3,2;865
9706;1;13;7;joão do pulo;estojo;tilibra;2015;6;14;14/06/2015;2;3,2;1039
10037;1;13;7;joão do pulo;estojo;tilibra;2014;12;11;11/12/2014;3;3,2;1190
10094;1;13;7;joão do pulo;estojo;tilibra;2015;4;7;07/04/2015;1;3,2;132
10155;1;13;7;joão do pulo;estojo;tilibra;2014;7;3;03/07/2014;3;3,2;16
10227;1;13;7;joão do pulo;estojo;tilibra;2015;8;15;15/08/2015;1;3,2;184
10234;1;13;7;joão do pulo;estojo;tilibra;2015;11;3;03/11/2015;3;3,2;400
10240;1;13;7;joão do pulo;estojo;tilibra;2014;10;19;19/10/2014;2;3,2;187
10253;1;13;7;joão do pulo;estojo;tilibra;2015;7;21;21/07/2015;1;3,2;1033
10459;1;13;7;joão do pulo;estojo;tilibra;2015;10;19;19/10/2015;2;3,2;433
58;2;13;7;benito de paula;estojo;tilibra;2015;7;15;15/07/2015;1;3,2;198
224;2;13;7;benito de paula;estojo;tilibra;2014;2;6;06/02/2014;2;3,2;1231
241;2;13;7;benito de paula;estojo;tilibra;2015;7;4;04/07/2015;1;3,2;40
487;2;13;7;benito de paula;estojo;tilibra;2014;9;6;06/09/2014;3;3,2;715
569;2;13;7;benito de paula;estojo;tilibra;2014;3;23;23/03/2014;1;3,2;707
710;2;13;7;benito de paula;estojo;tilibra;2014;4;15;15/04/2014;1;3,2;160
733;2;13;7;benito de paula;estojo;tilibra;2015;7;26;26/07/2015;3;3,2;992
813;2;13;7;benito de paula;estojo;tilibra;2015;1;21;21/01/2015;3;3,2;55
837;2;13;7;benito de paula;estojo;tilibra;2014;6;15;15/06/2014;2;3,2;797
867;2;13;7;benito de paula;estojo;tilibra;2015;7;28;28/07/2015;3;3,2;1240
1434;2;13;7;benito de paula;estojo;tilibra;2014;11;24;24/11/2014;3;3,2;705
1826;2;13;7;benito de paula;estojo;tilibra;2015;2;6;06/02/2015;1;3,2;539
1854;2;13;7;benito de paula;estojo;tilibra;2014;12;1;01/12/2014;3;3,2;97
2017;2;13;7;benito de paula;estojo;tilibra;2014;10;10;10/10/2014;3;3,2;1127
2044;2;13;7;benito de paula;estojo;tilibra;2014;8;15;15/08/2014;1;3,2;260
2221;2;13;7;benito de paula;estojo;tilibra;2014;7;16;16/07/2014;3;3,2;417
2230;2;13;7;benito de paula;estojo;tilibra;2014;4;17;17/04/2014;2;3,2;541
2303;2;13;7;benito de paula;estojo;tilibra;2015;10;22;22/10/2015;2;3,2;784
2469;2;13;7;benito de paula;estojo;tilibra;2014;5;19;19/05/2014;2;3,2;223
2536;2;13;7;benito de paula;estojo;tilibra;2014;6;21;21/06/2014;3;3,2;1316
2646;2;13;7;benito de paula;estojo;tilibra;2014;9;24;24/09/2014;2;3,2;1108
2849;2;13;7;benito de paula;estojo;tilibra;2015;3;21;21/03/2015;3;3,2;649
3035;2;13;7;benito de paula;estojo;tilibra;2015;7;7;07/07/2015;1;3,2;1158
3426;2;13;7;benito de paula;estojo;tilibra;2014;4;20;20/04/2014;1;3,2;691
3467;2;13;7;benito de paula;estojo;tilibra;2015;10;19;19/10/2015;1;3,2;1028
3569;2;13;7;benito de paula;estojo;tilibra;2015;7;16;16/07/2015;3;3,2;810
3730;2;13;7;benito de paula;estojo;tilibra;2014;3;1;01/03/2014;3;3,2;385
3797;2;13;7;benito de paula;estojo;tilibra;2015;12;24;24/12/2015;3;3,2;47
3883;2;13;7;benito de paula;estojo;tilibra;2015;4;7;07/04/2015;2;3,2;374
4062;2;13;7;benito de paula;estojo;tilibra;2014;6;3;03/06/2014;3;3,2;1036
4294;2;13;7;benito de paula;estojo;tilibra;2015;1;7;07/01/2015;2;3,2;312
4521;2;13;7;benito de paula;estojo;tilibra;2014;7;5;05/07/2014;2;3,2;906
4536;2;13;7;benito de paula;estojo;tilibra;2015;7;23;23/07/2015;2;3,2;128
4657;2;13;7;benito de paula;estojo;tilibra;2014;3;3;03/03/2014;1;3,2;661
4784;2;13;7;benito de paula;estojo;tilibra;2015;5;15;15/05/2015;3;3,2;592
4901;2;13;7;benito de paula;estojo;tilibra;2014;8;28;28/08/2014;3;3,2;155
5073;2;13;7;benito de paula;estojo;tilibra;2015;2;13;13/02/2015;3;3,2;1306
5146;2;13;7;benito de paula;estojo;tilibra;2015;4;4;04/04/2015;3;3,2;1434
5343;2;13;7;benito de paula;estojo;tilibra;2014;4;1;01/04/2014;1;3,2;1369
5429;2;13;7;benito de paula;estojo;tilibra;2015;2;6;06/02/2015;1;3,2;1387
5705;2;13;7;benito de paula;estojo;tilibra;2015;7;12;12/07/2015;2;3,2;423
6017;2;13;7;benito de paula;estojo;tilibra;2014;3;27;27/03/2014;3;3,2;1103
6074;2;13;7;benito de paula;estojo;tilibra;2014;5;23;23/05/2014;3;3,2;1079
6291;2;13;7;benito de paula;estojo;tilibra;2014;9;2;02/09/2014;3;3,2;62
6303;2;13;7;benito de paula;estojo;tilibra;2014;12;9;09/12/2014;1;3,2;1139
6539;2;13;7;benito de paula;estojo;tilibra;2015;4;20;20/04/2015;3;3,2;36
6619;2;13;7;benito de paula;estojo;tilibra;2014;7;2;02/07/2014;2;3,2;1337
6624;2;13;7;benito de paula;estojo;tilibra;2014;5;28;28/05/2014;3;3,2;55
6877;2;13;7;benito de paula;estojo;tilibra;2014;3;21;21/03/2014;2;3,2;672
6879;2;13;7;benito de paula;estojo;tilibra;2014;8;14;14/08/2014;1;3,2;174
6897;2;13;7;benito de paula;estojo;tilibra;2014;8;1;01/08/2014;3;3,2;243
6937;2;13;7;benito de paula;estojo;tilibra;2014;12;7;07/12/2014;3;3,2;94
7110;2;13;7;benito de paula;estojo;tilibra;2014;2;6;06/02/2014;2;3,2;1476
7189;2;13;7;benito de paula;estojo;tilibra;2014;1;3;03/01/2014;2;3,2;1045
7244;2;13;7;benito de paula;estojo;tilibra;2014;12;28;28/12/2014;3;3,2;1145
7356;2;13;7;benito de paula;estojo;tilibra;2015;6;21;21/06/2015;3;3,2;546
7588;2;13;7;benito de paula;estojo;tilibra;2014;12;20;20/12/2014;3;3,2;403
7720;2;13;7;benito de paula;estojo;tilibra;2014;10;12;12/10/2014;1;3,2;324
7741;2;13;7;benito de paula;estojo;tilibra;2014;3;4;04/03/2014;3;3,2;1464
7845;2;13;7;benito de paula;estojo;tilibra;2014;10;5;05/10/2014;1;3,2;649
8079;2;13;7;benito de paula;estojo;tilibra;2014;3;2;02/03/2014;1;3,2;220
8192;2;13;7;benito de paula;estojo;tilibra;2014;2;25;25/02/2014;3;3,2;665
8212;2;13;7;benito de paula;estojo;tilibra;2014;9;6;06/09/2014;2;3,2;1379
8255;2;13;7;benito de paula;estojo;tilibra;2014;2;9;09/02/2014;2;3,2;795
8329;2;13;7;benito de paula;estojo;tilibra;2015;9;7;07/09/2015;2;3,2;1494
8469;2;13;7;benito de paula;estojo;tilibra;2014;3;8;08/03/2014;2;3,2;402
8499;2;13;7;benito de paula;estojo;tilibra;2015;4;3;03/04/2015;2;3,2;416
8591;2;13;7;benito de paula;estojo;tilibra;2015;4;1;01/04/2015;3;3,2;749
8669;2;13;7;benito de paula;estojo;tilibra;2014;9;28;28/09/2014;2;3,2;663
8749;2;13;7;benito de paula;estojo;tilibra;2014;5;11;11/05/2014;2;3,2;336
8759;2;13;7;benito de paula;estojo;tilibra;2015;5;24;24/05/2015;3;3,2;1393
8786;2;13;7;benito de paula;estojo;tilibra;2015;9;16;16/09/2015;2;3,2;780
8915;2;13;7;benito de paula;estojo;tilibra;2015;4;5;05/04/2015;3;3,2;1246
8916;2;13;7;benito de paula;estojo;tilibra;2014;6;11;11/06/2014;2;3,2;1188
9187;2;13;7;benito de paula;estojo;tilibra;2014;10;12;12/10/2014;3;3,2;309
9233;2;13;7;benito de paula;estojo;tilibra;2014;7;5;05/07/2014;2;3,2;1041
9338;2;13;7;benito de paula;estojo;tilibra;2014;11;1;01/11/2014;2;3,2;1311
9493;2;13;7;benito de paula;estojo;tilibra;2015;3;15;15/03/2015;3;3,2;90
10133;2;13;7;benito de paula;estojo;tilibra;2015;10;12;12/10/2015;1;3,2;933
10297;2;13;7;benito de paula;estojo;tilibra;2015;7;23;23/07/2015;1;3,2;419
10325;2;13;7;benito de paula;estojo;tilibra;2015;3;21;21/03/2015;2;3,2;1318
10334;2;13;7;benito de paula;estojo;tilibra;2014;11;11;11/11/2014;2;3,2;558
270;3;13;7;renato russo;estojo;tilibra;2015;8;5;05/08/2015;2;3,2;296
308;3;13;7;renato russo;estojo;tilibra;2015;7;3;03/07/2015;1;3,2;546
328;3;13;7;renato russo;estojo;tilibra;2015;12;9;09/12/2015;1;3,2;449
768;3;13;7;renato russo;estojo;tilibra;2015;7;8;08/07/2015;1;3,2;1080
1355;3;13;7;renato russo;estojo;tilibra;2014;6;11;11/06/2014;3;3,2;30
1484;3;13;7;renato russo;estojo;tilibra;2015;5;9;09/05/2015;3;3,2;1237
1591;3;13;7;renato russo;estojo;tilibra;2014;12;28;28/12/2014;3;3,2;26
1754;3;13;7;renato russo;estojo;tilibra;2015;7;10;10/07/2015;2;3,2;493
1796;3;13;7;renato russo;estojo;tilibra;2014;1;9;09/01/2014;3;3,2;5
1976;3;13;7;renato russo;estojo;tilibra;2015;5;13;13/05/2015;1;3,2;25
2010;3;13;7;renato russo;estojo;tilibra;2015;11;19;19/11/2015;1;3,2;64
2337;3;13;7;renato russo;estojo;tilibra;2015;3;21;21/03/2015;2;3,2;613
2995;3;13;7;renato russo;estojo;tilibra;2015;3;4;04/03/2015;1;3,2;244
3062;3;13;7;renato russo;estojo;tilibra;2015;2;8;08/02/2015;1;3,2;559
3094;3;13;7;renato russo;estojo;tilibra;2015;4;25;25/04/2015;3;3,2;1096
3260;3;13;7;renato russo;estojo;tilibra;2015;7;2;02/07/2015;3;3,2;1299
3263;3;13;7;renato russo;estojo;tilibra;2014;7;3;03/07/2014;3;3,2;1239
3296;3;13;7;renato russo;estojo;tilibra;2014;2;17;17/02/2014;2;3,2;1008
3453;3;13;7;renato russo;estojo;tilibra;2014;4;25;25/04/2014;3;3,2;1180
3484;3;13;7;renato russo;estojo;tilibra;2015;11;6;06/11/2015;1;3,2;358
3745;3;13;7;renato russo;estojo;tilibra;2014;7;20;20/07/2014;3;3,2;75
4364;3;13;7;renato russo;estojo;tilibra;2014;1;1;01/01/2014;1;3,2;498
4738;3;13;7;renato russo;estojo;tilibra;2014;11;23;23/11/2014;1;3,2;980
4739;3;13;7;renato russo;estojo;tilibra;2015;7;3;03/07/2015;2;3,2;83
4801;3;13;7;renato russo;estojo;tilibra;2014;3;2;02/03/2014;2;3,2;419
4874;3;13;7;renato russo;estojo;tilibra;2014;2;20;20/02/2014;3;3,2;648
5065;3;13;7;renato russo;estojo;tilibra;2014;12;26;26/12/2014;1;3,2;885
5125;3;13;7;renato russo;estojo;tilibra;2014;12;8;08/12/2014;2;3,2;725
5129;3;13;7;renato russo;estojo;tilibra;2014;1;26;26/01/2014;3;3,2;1203
5223;3;13;7;renato russo;estojo;tilibra;2015;1;3;03/01/2015;3;3,2;1182
5459;3;13;7;renato russo;estojo;tilibra;2014;12;9;09/12/2014;2;3,2;728
5464;3;13;7;renato russo;estojo;tilibra;2015;10;9;09/10/2015;2;3,2;232
5821;3;13;7;renato russo;estojo;tilibra;2015;12;18;18/12/2015;2;3,2;207
5948;3;13;7;renato russo;estojo;tilibra;2015;8;16;16/08/2015;2;3,2;593
6555;3;13;7;renato russo;estojo;tilibra;2014;5;25;25/05/2014;2;3,2;411
6572;3;13;7;renato russo;estojo;tilibra;2014;8;25;25/08/2014;1;3,2;1120
6770;3;13;7;renato russo;estojo;tilibra;2015;7;7;07/07/2015;3;3,2;788
7223;3;13;7;renato russo;estojo;tilibra;2014;2;21;21/02/2014;1;3,2;1031
7569;3;13;7;renato russo;estojo;tilibra;2015;9;5;05/09/2015;3;3,2;1073
7605;3;13;7;renato russo;estojo;tilibra;2014;2;22;22/02/2014;1;3,2;1391
7682;3;13;7;renato russo;estojo;tilibra;2015;11;10;10/11/2015;2;3,2;432
7750;3;13;7;renato russo;estojo;tilibra;2015;6;4;04/06/2015;1;3,2;742
7834;3;13;7;renato russo;estojo;tilibra;2014;9;5;05/09/2014;2;3,2;297
8365;3;13;7;renato russo;estojo;tilibra;2014;8;10;10/08/2014;2;3,2;1494
9270;3;13;7;renato russo;estojo;tilibra;2014;1;5;05/01/2014;3;3,2;1364
9379;3;13;7;renato russo;estojo;tilibra;2014;10;20;20/10/2014;2;3,2;501
9381;3;13;7;renato russo;estojo;tilibra;2014;1;13;13/01/2014;2;3,2;1391
9426;3;13;7;renato russo;estojo;tilibra;2015;7;3;03/07/2015;1;3,2;1031
9781;3;13;7;renato russo;estojo;tilibra;2014;9;13;13/09/2014;1;3,2;1299
9908;3;13;7;renato russo;estojo;tilibra;2014;1;9;09/01/2014;2;3,2;1122
10110;3;13;7;renato russo;estojo;tilibra;2014;12;9;09/12/2014;3;3,2;958
10139;3;13;7;renato russo;estojo;tilibra;2014;6;18;18/06/2014;1;3,2;1038
10315;3;13;7;renato russo;estojo;tilibra;2015;9;1;01/09/2015;1;3,2;52
10452;3;13;7;renato russo;estojo;tilibra;2015;3;26;26/03/2015;2;3,2;856
240;4;13;7;tom jobim;estojo;tilibra;2015;5;9;09/05/2015;2;3,2;1478
345;4;13;7;tom jobim;estojo;tilibra;2014;7;20;20/07/2014;1;3,2;643
393;4;13;7;tom jobim;estojo;tilibra;2014;3;12;12/03/2014;3;3,2;1039
525;4;13;7;tom jobim;estojo;tilibra;2015;1;25;25/01/2015;1;3,2;54
530;4;13;7;tom jobim;estojo;tilibra;2014;10;16;16/10/2014;2;3,2;358
670;4;13;7;tom jobim;estojo;tilibra;2014;1;6;06/01/2014;3;3,2;1446
720;4;13;7;tom jobim;estojo;tilibra;2015;2;20;20/02/2015;2;3,2;741
771;4;13;7;tom jobim;estojo;tilibra;2014;2;12;12/02/2014;1;3,2;731
901;4;13;7;tom jobim;estojo;tilibra;2015;5;5;05/05/2015;1;3,2;776
905;4;13;7;tom jobim;estojo;tilibra;2014;4;9;09/04/2014;2;3,2;1492
1086;4;13;7;tom jobim;estojo;tilibra;2014;4;21;21/04/2014;1;3,2;541
1169;4;13;7;tom jobim;estojo;tilibra;2015;11;27;27/11/2015;2;3,2;862
1376;4;13;7;tom jobim;estojo;tilibra;2014;6;19;19/06/2014;3;3,2;937
1466;4;13;7;tom jobim;estojo;tilibra;2015;2;13;13/02/2015;3;3,2;1127
1551;4;13;7;tom jobim;estojo;tilibra;2014;1;16;16/01/2014;1;3,2;682
1786;4;13;7;tom jobim;estojo;tilibra;2015;4;6;06/04/2015;1;3,2;1221
1807;4;13;7;tom jobim;estojo;tilibra;2014;9;25;25/09/2014;3;3,2;341
2370;4;13;7;tom jobim;estojo;tilibra;2014;9;4;04/09/2014;3;3,2;1390
2420;4;13;7;tom jobim;estojo;tilibra;2014;7;17;17/07/2014;1;3,2;540
2432;4;13;7;tom jobim;estojo;tilibra;2014;3;12;12/03/2014;3;3,2;868
2973;4;13;7;tom jobim;estojo;tilibra;2014;11;11;11/11/2014;2;3,2;1177
3180;4;13;7;tom jobim;estojo;tilibra;2015;6;4;04/06/2015;1;3,2;1094
3265;4;13;7;tom jobim;estojo;tilibra;2015;1;25;25/01/2015;1;3,2;368
3566;4;13;7;tom jobim;estojo;tilibra;2015;2;10;10/02/2015;1;3,2;290
3601;4;13;7;tom jobim;estojo;tilibra;2015;9;13;13/09/2015;1;3,2;465
3660;4;13;7;tom jobim;estojo;tilibra;2014;8;28;28/08/2014;2;3,2;1140
3786;4;13;7;tom jobim;estojo;tilibra;2014;1;3;03/01/2014;2;3,2;1087
3893;4;13;7;tom jobim;estojo;tilibra;2014;10;20;20/10/2014;1;3,2;1099
4104;4;13;7;tom jobim;estojo;tilibra;2015;11;28;28/11/2015;3;3,2;1500
4713;4;13;7;tom jobim;estojo;tilibra;2015;1;10;10/01/2015;1;3,2;451
4727;4;13;7;tom jobim;estojo;tilibra;2015;9;17;17/09/2015;2;3,2;731
4793;4;13;7;tom jobim;estojo;tilibra;2014;10;15;15/10/2014;1;3,2;304
4815;4;13;7;tom jobim;estojo;tilibra;2015;3;23;23/03/2015;2;3,2;636
4903;4;13;7;tom jobim;estojo;tilibra;2015;8;3;03/08/2015;2;3,2;110
5395;4;13;7;tom jobim;estojo;tilibra;2015;4;9;09/04/2015;1;3,2;913
